0,9.9108e-13,0.0065213,-0.0069321,-0.029377,-9.9108e-13,0,-9.9108e-13,0.0065213,-0.0069321,-0.029377,9.9108e-13,-1.4767,1.766,-1.4767,1.766,0,0,0,0
0,9.6321e-13,0.0063379,-0.0067372,-0.028551,-9.6321e-13,0,-9.6321e-13,0.0063379,-0.0067372,-0.028551,9.6321e-13,-1.4861,1.7979,-1.4861,1.7979,0,0,0,0
0,9.3416e-13,0.0061467,-0.006534,-0.027689,-9.3416e-13,0,-9.3416e-13,0.0061467,-0.006534,-0.027689,9.3416e-13,-1.4947,1.8295,-1.4947,1.8295,0,0,0,0
0,9.0395e-13,0.005948,-0.0063227,-0.026794,-9.0395e-13,0,-9.0395e-13,0.005948,-0.0063227,-0.026794,9.0395e-13,-1.5027,1.8609,-1.5027,1.8609,0,0,0,0
0,8.7266e-13,0.005742,-0.0061038,-0.025866,-8.7266e-13,0,-8.7266e-13,0.005742,-0.0061038,-0.025866,8.7266e-13,-1.5099,1.892,-1.5099,1.892,0,0,0,0
0,8.4031e-13,0.0055292,-0.0058776,-0.024908,-8.4031e-13,0,-8.4031e-13,0.0055292,-0.0058776,-0.024908,8.4031e-13,-1.5164,1.9227,-1.5164,1.9227,0,0,0,0
0,8.0697e-13,0.0053098,-0.0056444,-0.023919,-8.0697e-13,0,-8.0697e-13,0.0053098,-0.0056444,-0.023919,8.0697e-13,-1.5222,1.9533,-1.5222,1.9533,0,0,0,0
0,7.7268e-13,0.0050842,-0.0054045,-0.022903,-7.7268e-13,0,-7.7268e-13,0.0050842,-0.0054045,-0.022903,7.7268e-13,-1.5272,1.9835,-1.5272,1.9835,0,0,0,0
0,7.3748e-13,0.0048525,-0.0051583,-0.02186,-7.3748e-13,0,-7.3748e-13,0.0048525,-0.0051583,-0.02186,7.3748e-13,-1.5316,2.0134,-1.5316,2.0134,0,0,0,0
0,7.0142e-13,0.0046153,-0.0049061,-0.020791,-7.0142e-13,0,-7.0142e-13,0.0046153,-0.0049061,-0.020791,7.0142e-13,-1.5353,2.0431,-1.5353,2.0431,0,0,0,0
0,6.6455e-13,0.0043727,-0.0046482,-0.019698,-6.6455e-13,0,-6.6455e-13,0.0043727,-0.0046482,-0.019698,6.6455e-13,-1.5383,2.0724,-1.5383,2.0724,0,0,0,0
0,6.2692e-13,0.0041251,-0.004385,-0.018583,-6.2692e-13,0,-6.2692e-13,0.0041251,-0.004385,-0.018583,6.2692e-13,-1.5407,2.1014,-1.5407,2.1014,0,0,0,0
0,5.8857e-13,0.0038728,-0.0041168,-0.017446,-5.8857e-13,0,-5.8857e-13,0.0038728,-0.0041168,-0.017446,5.8857e-13,-1.5424,2.1302,-1.5424,2.1302,0,0,0,0
0,5.4956e-13,0.0036161,-0.0038439,-0.01629,-5.4956e-13,0,-5.4956e-13,0.0036161,-0.0038439,-0.01629,5.4956e-13,-1.5434,2.1586,-1.5434,2.1586,0,0,0,0
0,5.0993e-13,0.0033553,-0.0035667,-0.015115,-5.0993e-13,0,-5.0993e-13,0.0033553,-0.0035667,-0.015115,5.0993e-13,-1.5438,2.1867,-1.5438,2.1867,0,0,0,0
0,4.6972e-13,0.0030907,-0.0032855,-0.013923,-4.6972e-13,0,-4.6972e-13,0.0030907,-0.0032855,-0.013923,4.6972e-13,-1.5435,2.2145,-1.5435,2.2145,0,0,0,0
0,4.2899e-13,0.0028227,-0.0030006,-0.012716,-4.2899e-13,0,-4.2899e-13,0.0028227,-0.0030006,-0.012716,4.2899e-13,-1.5426,2.242,-1.5426,2.242,0,0,0,0
0,3.8778e-13,0.0025516,-0.0027123,-0.011494,-3.8778e-13,0,-3.8778e-13,0.0025516,-0.0027123,-0.011494,3.8778e-13,-1.5411,2.2691,-1.5411,2.2691,0,0,0,0
0,3.4614e-13,0.0022776,-0.0024211,-0.01026,-3.4614e-13,0,-3.4614e-13,0.0022776,-0.0024211,-0.01026,3.4614e-13,-1.5389,2.296,-1.5389,2.296,0,0,0,0
0,3.0412e-13,0.0020011,-0.0021271,-0.0090143,-3.0412e-13,0,-3.0412e-13,0.0020011,-0.0021271,-0.0090143,3.0412e-13,-1.5362,2.3225,-1.5362,2.3225,0,0,0,0
0,2.6176e-13,0.0017223,-0.0018309,-0.0077588,-2.6176e-13,0,-2.6176e-13,0.0017223,-0.0018309,-0.0077588,2.6176e-13,-1.5328,2.3486,-1.5328,2.3486,0,0,0,0
